business_id,cool,date,funny,review_id,stars,text,useful,user_id

We sat at the bar and were immediately met with a pretentious attitude form the bar tender which is typical, but unfortunate, in many Scottsdale restaurants. He became more rude when he found out we did not want to order drinks.  This makes no sense to me because the meals cost quite a bit more than drinks would have so it's not like his tip would have suffered. After that he left us to sit for a very long time before taking our order. So long in fact that the manager had to come around to see why our order hadn't been taken. The bartender finally came around after a prompting from his manager and took our order. 

We ordered Txipirones en su Pinto (stuffed squid) and Alcachofa a la Romana (fried artichokes) for our tapas. For dinner we ordered the Paella Valenciana for our entree, to be shared since it was double portion. The fried artichokes arrived on the cool side and the batter was soggy. As I pulled the batter away from one of the artichokes I could taste that it was a marinated artichoke, which was clearly canned or jarred. The appetizer was soggy and unappealing. The stuffed squid arrived and for a \"double portion\" as the happy hour special stated, we received 3 squid. My question is what is the full sized portion? 1.5 squid? The squid was tasty, it was served in what I'm assuming was a blank ink sauce with a spicy tomato sauce on the side. This was the only redeemable part of our meal, it really was quite good. The bread and aioli that was served before the meal was also very good. 

On to the entree, our \"double portion\" of the Paella Valenciana. I should say that we've eaten enough tapas and paella in Spain to where we have a very good idea what to expect from these classic dishes. This was not authentic Spanish paella. First it's impossible that it be truly authentic since it came out in about 15 minutes, traditional paella takes at least 45 minutes to prepare. It was served in a cast iron skillet but it did not have that chewy, crunchy texture that paella has when it's actually finished in the oven. The rice was on the firmer side when it should be mushy and there was a flavorless watery broth whereas true paella should be rich with saffron flavor and the rice should have absorbed any liquid that it was cooked in. The sausage that it was prepared with was tasty but incredibly salty. The chicken was dark meat which I found disappointing. The shellfish was fine, albeit the shrimp were overcooked. Overall I am very sad to say that it was a terrible dish of paella, it was not authentic and not even really worth eating which is why we left a third of it behind. 

Lastly, the restaurant was very warm and the bathrooms appeared to have no air conditioning or the vents were closed. It was 110 degrees today and they had 2 doors right by the bar where we were sitting propped wide open. I understand that it's a new restaurant and they wanted passersby to know that they were open; however, in this day of eco-consciousness, I found this to be an unconscionable waste of energy. Moreover it made the restaurant very warm and uncomfortable. So in my opinion the doors being open resulted in a lose lose situation. 

Thankfully our bill was low due to the \"double portion\" special because I would have been incredibly disgruntled had we paid full price for bad food and bad service. I think Tapas Papa Frita has a nice concept, but they are definitely not ready for prime time.  I can tolerate a pretentious Scottsdale restaurant when the food is dynamite, but this is not the case at Tapas Papa Frita. It's both pretentious and serves bad food. It's a pity because the place is lovely. I hope they pull it together so they can stay in business, but we will not be returning here.

PS* patxi g. who reviewed right below clearly works for this place as he reiterated the same bad wording of the happy hour special and the review seems overly phony.",1,7z9zEQ3EmHLwin9Bii7yVQ
-9nai28tnoylwViuJVrYEQ,0,2010-08-29 15:31:33,0,XO-21yGXbVpjukmasBV2-Q,4.0,"This is a must stop and grab a bite, and I mean a bite.  It is tapas and because of that you can have a little bit of everything.  The friendly and knowledgeable staff will help you pick some great food.  Try the rabbit, the artichoke hearts and the lamb for my so far must picks.  My wife loved the crab and eggplant \"lasagna.\"  Hurry down in August for their Buy one get double potion promo.  They are also part of AZ Restaurant Week so a meal including sangria is only $29!  Go visit Kevin at the bar and relax in old town Scottsdale, but eat in the regions of Spain.",0,p00ttws9WpAxviW-N8FdIQ
-9nai28tnoylwViuJVrYEQ,0,2011-01-09 18:38:33,0,WwEZh4AFZrsvVb1xlbE-bg,5.0,"I was living in Phoenix for a few months and my family was coming to visit so I needed to find a place to take them out. We ate at a different restaurant in Scottsdale, followed by a stroll along the street when we heard some beautiful flamenco music which is what drew us in. We had a few drinks and enjoyed the live flamenco band so much that we ended up making reservations for dinner the very next night. 

Our dinner there was amazing! I had never had tapas before and neither had my family but we loved every bit of it! Their menu is wonderful with a great variety of tapas (small plates), and main courses. The service was outstanding. I forget out waiter's name but he was serving us the night before when we came for drinks and came in the next day on his day off to serve us dinner! The chef even came out towards the end of our meal to talk to us. He explained how most of the ingredients are flown in fresh from Spain. And wow what a difference!

All in all, would definitely recommend this place for couples looking for a lovely date night and groups of friends looking to eat, drink, and be merry!",0,RsIKni1F84wYrdyQQhcFUg
-9nai28tnoylwViuJVrYEQ,0,2011-12-05 20:43:03,0,m0_PcuE9JWZJkdgFSIwRzA,4.0,"This was a great find.  My wife and I were looking for a Tapas place and this is the one we found.  I saw a paella that I really wanted to try (paella diablo), but it is typically a very large portion meant for two people to share.  Unfortunately, my wife isn't all that into spicy food, so I thought I would take a chance and see if they could make me a smaller portion.  My waiter went and asked the chef if they could accommodate that request and the chef was very willing to do so!  It was excellent and I was very happy to see that they could take the extra steps to make me happy!  The live music and dancer were also very entertaining.  Definitely check it out.",0,oxuixlJ4OCe-oSUPR_y1mw
-9nai28tnoylwViuJVrYEQ,0,2012-02-01 02:03:23,0,VlWe2Jk7ptQIG98yV0_bcg,4.0,"I had a great time here. We made a large reservation in advance and they were very accomodating. There ended up being more people than we originally thought and they took great care of us.

The service was good, especially from the owner/manager. He made sure to ask us how everything was and shake our hands when we left which I found really refreshing. The server took a while to bring our check, but we were having such a good time talking it really didn't matter.

The atmosphere was great as well. They had a flamenco dancer there and the ladies and I really enjoyed oogling him over the course of the night. He also would teach you how to dance if you wanted to and dragged the two birthdays in our party up on stage to dance with them. He was definitely a highlight of the night.

The food was absolutely delicious. I had one of their specials for the day, which was basically a seafood chippino with a side of safron rice. If I could have, I would have licked the bowl clean the sauce was so good. The bread and dip they give you at the beginning of the meal are also very good. It's really easy to fill up on them. I tried the eggplant and crab tapas my friend got and they were so good. Everyone else seemed to really enjoy their food as well.

The only issue I had here was the bathroom. It wasn't stocked and could have been cleaner.

Besides that, the experience here was pretty wonderful and I'm already planning on dragging some of my friends and family back here.",0,06gL9VaAyAl6WoYVu_nPuA
-9nai28tnoylwViuJVrYEQ,0,2012-03-31 21:15:21,0,mP-Duaq9mItQ5jtlAqMYVw,4.0,"Ole! Gracias to the host for making room for my crew! This place will make you want to become a Flamenco dancer and come back for more! First glance of the place and I new I was in for a fun night full with Flamenco, Sangria, Paella and Tapas Papa Frita! Nice ambiance Spanish Style with romantic and very fitting live Flamenco entertainment. Prices were reasonable for as much or as little as wished. Your choice of Tapas topped off with a Paella for two! Walking distance to the Casablanca Lounge Outdoor patio.....European fun hopping adventure for sure!",0,eaYQzSX2D3Ct3S1mmYhCMQ
-9nai28tnoylwViuJVrYEQ,0,2012-08-20 01:45:23,0,UnOKS8JEhR0OLYvEXPObzA,5.0,"What a wonderful place for a night out.....whether with a group of friends, or on a date, I highly recommend this restaurant.

My wife and I had a delicious meal of several appetizers, followed by paella.  Our tapas included:  a portabella mushroom stuffed with goat cheese, a potato pie, and two artichoke hearts dipped in eggand lightly fried.  We had fun debating which one was best....but, that was a wasted discussion once the (vegetarian) paella was brought to the table.  It was authentic and wonderful!  Clearly, we stuck with a vegetarian theme, but diners all around us were equally delighted by their meat dishes.

And here's the thing about this restaurant....we ate outside on a Saturday night in August - usually, not much fun in Scottsdale.   But, the powerful misting system kept us amazingly cool!  We felt like we'd gone on a vacation to escape the heat, but only traveled about 8 miles from our home.  A real treat for us desert dwellers.",1,jaaDrr1RW3x3bA5m3X-uPg
-9nai28tnoylwViuJVrYEQ,0,2012-09-11 04:05:24,0,YXrmahOt_e-DfJmQrjWGkQ,4.0,"We were there for a family dinner with my 1 year old baby, The weather was perfect for sit outside, My husband and I different tapas, I ordered ham and cheese croquet, olives and a kind of pastry that I dont remember the name, I liked everything, we also drink Sangria, it was delicious. We were there on Sunday night, and It was kind of quiet.",1,l73ho83OaABGcPvkRi20iw
-9nai28tnoylwViuJVrYEQ,0,2012-10-09 05:09:16,0,Z6Z5yvmoaAyZPSu7YlI6NA,3.0,"This place is entertaining from a people-watching perspective. On this Saturday night, there were 3 groups over 20 each enjoying the food, dancing and music. Unfortunately for the rest of us, we got some of what we ordered as the service was lame.

For some reason, we never got the lamb, had to beg to get the Shrimp and the mushrooms and the crab were skipped. The paella was great and made up for the crappy service. We were full, and the embarrassed servers offered us free dessert as they knew they had \"issues\". We passed and they insisted on free \"Coffee drinks\" which we didn't pass up.

I'd go back, but I'd skip the Tapas and go straight to the Paella. 

Fairly expensive for the value",2,CyAl5D-GjX-ZtqdQqG4_ew
-9nai28tnoylwViuJVrYEQ,0,2012-10-10 23:06:32,0,zfaioD0Lr6VKz-liaH2bFw,5.0,I love the food at this place! I actually love alot of things about this place. The only thing is that it can be expensive without you even realizing untill you get the bill. My advice... go for 1/2 price tapas at happy hour! Gazpacho is my favorite only $5. They have this crab stuffed pepper that is to die for.,1,gLV4VXc4k_WF9ElByOdE5Q
-9nai28tnoylwViuJVrYEQ,0,2012-12-05 03:08:23,1,522_XlHF7qkp_BRlyZcGWw,4.0,Been there twice. Awesome food and ambiance !,1,7vmobu3_6jDDSDWOfUX7iw
-9nai28tnoylwViuJVrYEQ,0,2012-12-08 04:20:11,0,ei_9wQlE5I6E1-5j4Xf9Hg,2.0,"My wife and I decided to try this restaurant for the first time tonight for Happy Hour. We walked into the Restaurant at about 5 pm. When we walked in the hostess was not at her post but there were two gentlemen behind the station, talking, conversing and completely ignoring us even though they could clearly see that we were needing to be seated...not a great first impression. We had walk over to the bar to ask if someone could seat us and a nice gentlemen in a Chef's coat sat us in a nice outdoor patio. Our waiter came over without menus and asked us if we wanted Sangrias but really had no idea what was in the drink. We had to ask for menus. We then asked for water with a plate of lemons and he returns holding two small sticks by a paper towel with two small slices of lemon. Our food was decent but really lacked much taste or flavor. The best dish and one we liked was the Garlic/Wine Gulf Shrimp. The Calamari was sub par and the three sauces that came with it again had no taste. The rolls were cold, dry and tasted like day old bread from the sale rack at Frys. This restaurant is truly overpriced for this level of food and service. Our waiter was nice but not trained well by anyone's standards.  The atmosphere was pleasant but we are not planning on returning any day soon.",2,nwUdqnQ0dKFKN3y3zqA8eA
-9nai28tnoylwViuJVrYEQ,0,2012-12-10 22:46:27,0,vo2G6UifJl6A5pWfIcuV8Q,5.0,"The happy hour here is awesome value for the money!    Dec 2012 features half off all tapas on the menu every day until 6p.m.  The three of us came here on a Sunday late afternoon, ordered a bunch of tapas and even had three boxes of leftovers to take home.  The Spaniard in our group liked the tapas a lot.  His only complaint was that the bread was very disapppinting - it didn't have the crispy crust that he is used to.  Both of the soups (tomato and red bean) we ordered were excellent.",0,ziN9BCPoS6qqKan2vqdarg
-9nai28tnoylwViuJVrYEQ,0,2013-02-03 13:15:08,0,pbiIXBVxaDddrgTRz3-xGQ,1.0,"Seafood were not fresh at all, probably already past the date. Paella came with smelled chicken... Expensive, not clean, bad service.",0,NF9MSUgvROoJpDM3bPxiuA
-9nai28tnoylwViuJVrYEQ,0,2013-03-19 04:37:06,0,kmv8ZZLkh2kuGSlplit3rA,5.0,"We arrived late afternoon for happy hour.  Greeted by the owner, who put up with my middling Spanish and gave recommendations for upcoming trip to Spain/France.  Service was prompt, courteous, and attentive.  The restaurant is open and airy, with good views of the neighborhood.

Ordered off the regular and happy hour menu.  Options off both menus were excellent.  Sangrias were smooth and very tasty, not the usual bad wine stuffed with fruit.

We had the spicy potato cake (5 stars), saffron rice with chicken (5 stars), leek tart (5 stars), Tortilla de Patatas (4 stars), Crab-stuffed peppers (5 stars), and Lamb Chops (4 stars - a little underdone for our taste).

An excellent range of well-blended tastes, definitely a welcome taste of Spain.  We'll be back when we can!",0,IiJxt2vw88dsiywskKlTJQ
-9nai28tnoylwViuJVrYEQ,0,2013-04-14 23:20:09,0,-02-F2z_gih2ST0fAbYbKg,5.0,"Really good place the food and price are really good, try paella valenciana and sopa de mariscos",0,zngK6fa1hScQp3j3rVUXKg
-9nai28tnoylwViuJVrYEQ,0,2013-06-01 18:37:54,0,QX3VJVElDJuYvEiexuGoXw,5.0,"What can I say about this place other than it was the absolute best dining experience my husband and I have had in a very very long time and if I could give 10 stars I would!

I happened to spot this place last week when walking around old town last weekend and it looked so lively and I love Spanish food so we made the trip last night. It was fairly busy when we arrived around 915pm and we were created my an older gentlemen in a t shirt and apron.. he was very welcoming and enthusiastic! He sat us on their lovely patio right where we had a perfect view of the flamenco dancers and live guitarist. 

Our waiter took quite a long time to greet us but the busser came out with menus and water. Then our waiter came and got our drink order but kept us waiting a long time. One thing about this place is service is slow and that's how they do it there so expect it. 

While we were waiting the older gentlemen came back to make sure we had ordered or been helped. We explained we hadn't put our order in yet, but was not a big deal since we were watching the show. He then introduced himself as Joseph the owner and head chef! Then the real experience started! He told us about his menu and everything sounded so good so we decided to let him order for us.

Everything was absolutely fantastic! We started with bread and garlic aoli, the garlic shrimp so delicious. As we were waiting Joseph was having a down to earth conversation with us telling us about his family, showing us his kids, telling us about spain and his life there. He was a real delight to speak with and was so humble. He was showing us his garden right next the patio where most of their ingredients from. He grows apples, figs, peppers, tomatos, cauliflower, pumpkin, squash, cilantro, basil, and a lot more stuff I can't remember. He uses no pesticides or chemicals. Now I was impressed and hadn't even eaten but one dish yet! 

Then the waiter started bringing out out the rest of the food, crab stuffed peppers, lamb chops, beef tenderloin, bacon wrapped goat cheese dates, manchego cheese, then paella which was to die for!  Everything was finger licking good! After we finished dinner Joseph came over again and brought us some dessert which was plaintains with pistachio ice cream smothered in liquor 43 which was so good, dessert shots on the house, and even had our wine taken off our bill. I thought this was so nice of him and was completely unexpected! 

In all this place is divine and we were made to feel like family which is above beyond most places. We will definitely be back and will bring our friends and family! This place is a gem and if your looking for an experience this is the place!",1,zMigEyt9TQdAwjtBouTI5w
-9nai28tnoylwViuJVrYEQ,0,2013-09-08 20:15:05,0,l43QUbDIYo3ViwfBdYRyPQ,5.0,Best tapas anywhere in the valley and my current favorite restaurant in Scottsdale. The escalivalda is great. The goat cheese ball is to die for. Lovely patio and knowledgeable service.,0,rbZgyYEawUszQdOyN3b9qg
-9nai28tnoylwViuJVrYEQ,0,2014-01-03 21:13:31,0,TVWJnuFxYJWQjvsc3sijQQ,3.0,"we went a little overboard here but it was worth it. We ordered so many small plates because we wanted to try so many different things. I mainly stuck with the vegetable plates and the boyfriend went for the meats. I was over all pretty happy with everything i ordered.. the garbanzo bean spinach dip was my absolute favorite but besides that nothing really knocked my socks off. My boyfriend was very happy with his dishes so it was money well spent. Our server was very informational and super helpful and took great care of us. Small plates are the way to go if you're looking to share and get a diverse amount of dishes.

Live music.. pretty interior and exterior views.",1,LWinqJdSeptUcP2jPvryhw
-9nai28tnoylwViuJVrYEQ,0,2014-01-20 19:40:20,0,uYkkiv5JD_gX62EDq_Zcmw,5.0,"Wonderful food.. Great service and great ambiente. I LOVE, LOVE, LOVE this place.",0,nOf0ZPhTen0ET8-y1CYgqg
-9nai28tnoylwViuJVrYEQ,0,2014-02-05 19:30:25,0,FQ6WYYtyvwEU62lDd_wuHg,4.0,"Loved it.  Authentic tapas. Good wine. Great service.   If you want this type of experience , go for it.  It will not disappoint",0,IpkWNErfb8m8d1JLFeGxpQ
-9nai28tnoylwViuJVrYEQ,0,2014-04-03 04:34:29,0,zpsMMJfAO9ZC-8hT_LjzFQ,5.0,"Great selection of tapas including ox tails which is a rarity to find in this neck of the woods!
Servers are great, flamenco music and dance happens regularly and we found this to be a great night out.

Typically we steer away from scottsdale eateries over the weekend but this was a great night out, not overly packed, and the filet tapas were amazing.

Olives, not so much, and mushrooms were lame but everything else was fabulous",0,jOVVMtXH6ilgVK3_LZ4ZFw
-9nai28tnoylwViuJVrYEQ,0,2014-04-04 02:55:56,5,AP3CQMiN_4bMn6pVms5APQ,1.0,"Absolutely the worst service!!

We weren't very hungry. We just wanted to share a Paella. She basically starts trying to force us to get a sampler. The up selling was ridiculous.

When our food came they came and dropped off all this food we did not order. 10 mins later the waitress came and we told her we didn't order it. She said yes we did and got pissed at us!!! Grabbed the food and finally came back with our paella 30 mins later.",6,m35ODBrr76JYr20nxoMg_w
-9nai28tnoylwViuJVrYEQ,0,2014-04-20 18:42:33,0,dU1TUs9JSuyu7hqKqfArSg,5.0,"Love tapas papas! Great vibes, service and amazing food. Live music and dancing on the weekends. Fun place to bring big groups or go on a date night. Never have been disappointed by any of the tapas and the traditional paella was amazing. Must try the sangria and the beef tenderloin tapas, lamp chops are also a favorite. End the night with the amazing and creamy flan!",0,iCb-a1NAGjeU7IdBW-OJCA
-9nai28tnoylwViuJVrYEQ,0,2014-05-09 18:06:35,2,kNsM8GtA1Jgt9-GkTPUsXQ,2.0,"The first time we visited this restaurant (September 2013) we weren't incredibly impressed.  The hostess was pleasant but our waitress wasn't the friendliest or most helpful.  We were seated inside and the band was playing.  The band was so loud our table couldn't carry on a decent conversation without feeling like we were yelling at each other.   Someone in our party asked for a recommendation and had some questions regarding a menu item.  The waitress  gave a brief description of the item and basically suggested \"it's up to you\" (most of the time when this question is asked, the wait staff usually answers with a \"my favorite on the menu is....).  

At this point we'd had it with the yelling so we asked if a table outside was available.  Luckily, there was, so we moved outside.  It was a little better outside (noise-wise) and the patio has a nice vibe with the lighting and the waterway.

The food was mediocre....nothing special or memorable.

Our second visit was in April 2014.  We thought we'd give this place another chance so we went in for an after dinner drink.  Again, the hostess was pleasant and we asked to be seated outside since we knew it would be loud inside and the band was already playing.  We were seated at the same table as before.

Our waiter, Jorge P., was unbelievably rude from the start.  My girlfriend asked if the restaurant had any cocktail specialties.  In a tone that sounded like he was being put out, he basically pointed to the menu and rattled off the names of common cocktails on the menu.  When my girlfriend ordered a vodka (Stoli) and grapefruit, he SNAPPED, \"This isn't a nightclub.....we don't carry Stoli !!\".  He said \"Grey Goose and grapefruit\" (of course the most expensive vodka) in a \"that's it--I'm ordering for you\" tone.   When my husband ordered 2 white wines, he answered in an annoyed voice, \"Why don't you make my life easier and just order the bottle?\".   He tried to up-sell each one of us.

The only reason they got 2 stars was because the hostess was decent to us both times, the food was mediocre and the outside patio is nice.

We won't return to this restaurant or recommend it.",7,3knYm2ouyWn1iLmJkwCjIA
-9nai28tnoylwViuJVrYEQ,0,2014-07-14 03:44:37,1,QnIsz9CZtk8ld9HVmWyy8g,1.0,"This place has the slowest service ever. I can't actually review on many plates because we saw our server maybe 2x. We couldn't even get the check from him and had to rely on the hostess and a bus girl to help get us the check, take our credit
Card and return it to us so we could sign it.   We had the tuna, lamb, asparagus and we would rate them all as ok. They could've used a drink to wash them down with.",7,MQ8ci-Wuy7Pc-sfA2hxWcA
-9nai28tnoylwViuJVrYEQ,0,2014-08-11 18:02:46,0,MvbRnM3YnXPlVrW5b7oVZw,4.0,"This place is delicious and magical! My girlfriends and I, who all lived together in Spain, visited this place on a Sunday night. Lo and behold there was an amazing band (Cuban I think) that was playing some amazing music. The decor and ambiance brought back sweet memories of living abroad and the food was delicious as well! The paella and fideos were yummy and the sangria was just right; not too sweet not too dry. I would highly recommend this place. I knocked them one star bc they forgot to bring out two of our tapas plates we ordered but we were so full anyway it didn't matter.",0,_iz3I49htzEVfvcWyy4Hdw
-9nai28tnoylwViuJVrYEQ,0,2014-10-12 00:25:06,0,OcL8gLjTDWtn0CfIIlMqNA,1.0,"On Friday October 3rd my family and I made a reservation for 7 pm, in honor of 2 family members that had just arrived from Chile. I personally have lived for years in Scottsdale, and we wanted to offer our guests a nice dinner, assuming it would be a memorable night, and so it was!! We saw the menu and the prices were reasonable. The waiter Eduardo; he recommended us the special which seemed perfect, the special included tapas and paella for the value of $ 45.00; which he mentioned is was ideal to share since we were a group. We decided to order 2 SPECIALS, for drinks sangria's, 1 coke, 2 glasses of wine and water. Eduardo never showed us in writing this so called SPECIAL; we were told did not appear in the menu. When he brought us the food we got TWO PAELLAS AND TAPAS, ( I have pictures) seem to us was exactly what we order, TWO SPECIALS.
After we finish eating, we asked for the bill to be divided into 2, one of them was for $ 272.44 and the second for a total of $ 202.06; in total we were charged for 474.50. We believed there was a mistake and asked to speak to the waiter, he went to the kitchen and some man came out claiming to be the owner, started laughing sarcastically when we tried to explain the situation, embarrassing everyone at our table, saying we were drunk, and that we were lairs. This man was arrogant and offensive, accusing us of wanting to take advantage of not paying our bill. We decided to call the police. When he saw us dialing he called the police as well. When the police arrived my niece and I explained the situation and what we were being charged; our explanations were not heard and we were forced under pressure to pay such erroneous bill. My recommendation for tourists and residents is ORDER FROM THE MENU, STAY AWAY FORM THE SPECIALS!! PLEASE SEE WE HAVE NOT BEEN THE ONLY ONES, THERE ARE OTHER REVIEWS WITH THE SAME OR VERY SIMILAR EXPERIENCE RELATED TO THE SPECIALS!

After all we went through, some of us had to create accounts in YELP to be able to post our reviews and let other people know of our experience, well, the owner or whoever is Nanette G. has replied to some of them, even to ones that are not even us, or related to us, accusing them and us to be lying, that the reviews are false. Mentioning that we struggle to pay our bill, that we had planned since the beginning to skip our bill, that the restaurant called the police first, and so on... who cares who called first, we both called the police; and I answer directly to you Nanette G. of course we struggle to pay our bill, we were not planning on spending almost $500 dollars on food, we never order 7 SPECIALS. Since this is not the first time this restaurant has had this problem, I believe you Nanette G. should approach this issue in a professional way, and not making matters worse, blaming everyone else and not taking responsibility for your staff mistakes, Shame on you!",2,1b0OPCVUbp4bfRHXe3TM6w
-9nai28tnoylwViuJVrYEQ,0,2014-10-31 07:41:41,0,2mGTLHqplseS_31TNBC84Q,4.0,"The food is amazing and the waiter suggested a good Spanish wine, although it was expensive it tasted good. Great music and they have live performances. We had a great time.",0,ilwAxh50MPfXhrDV6oUs4A
-9nai28tnoylwViuJVrYEQ,0,2015-01-04 04:02:34,1,EFIICG4kHhgemjvmNxiudw,4.0,"Came with my family, party of 7, on a Saturday night. Service was attentive and warm. Ambiance was awesome... it's great to see a few natives enjoying an ethnic place. Ordered tapas a la carte, and paellas (valenciana and pollo). All dishes were tasty, though a little bit on the saucy/oily side hence the 4 stars.

Not sure what other reviewers complaining about service and price experienced or were expecting. Everything is clearly priced on the menu, and service is excellent.

Will definitely come back again and again!",1,ANLu67XOk8YeHmYV0itUIA
-9nai28tnoylwViuJVrYEQ,0,2015-01-05 15:35:12,0,9_sRFMmybGsXUal-u26SGw,5.0,Outstanding food and service the Tapas were great I really enjoyed the bacon wrapped dates as well as the pepper stuffed with crab. The paella was very good we ordered the chefs special which I recommend for a great tasting of everything they have. To finish the meal off I would suggest the Churro's with chocolate the filling in the churro's is delicious.,0,qqwwRG1OHPQ1y9cXSVkoGA
-9nai28tnoylwViuJVrYEQ,0,2015-01-19 23:14:38,0,sXgEgNXv4h-n3okxn1c8iA,5.0,"First time to Spanish Food N my first reaction WOW . Awesome food with awesome atmosphere. Loved Lamb chops, Artichoke hearts in Tapas N Paella was awesome. In desert I would recommend Flan or Brûlée. Overall awesome is the WORD.",0,shsqzfXpsrRZQkW3oZa81Q
-9nai28tnoylwViuJVrYEQ,0,2015-02-02 16:53:12,0,IVRKDctRzTiQOPezZsd5qw,2.0,I've been to Spain that this place is just not a reminder of Spain.  maybe I would go if I had a gift certificate or was with a large group for tapas.  not impressed.,0,8YORPF12Mtz-rHYhiM2s8w
-9nai28tnoylwViuJVrYEQ,0,2015-04-28 22:26:03,0,i-LNvCMsEZ3c9olhDeSz8Q,3.0,"A friend recommended this place, so I decided to dine there one evening. The place is romantic, quaint, and the ambiance outside was just lovely.

They had a lot of options, but it wasn't amazing. I would give it 3.5 stars if that was an option.   I ordered the Gambas al Pil-Pil
Sautéed gulf shrimp, garlic, guindilla white wine - it was tasty, but nothing I haven't had before. The Pimiento Piquillo con Centollo - Crab stuffed peppers in a saffron sauce. It was small and nothing special. Sure, I ate it, but it was ok and presentation could be improved. The Pollo Rebozado
Thin pound chicken breast with tomatoes and herbs was one of my favorites. Good portion, flavorful, it reminded me of a chicken piccata. The Solomillo Moruno*- Grill Tenderloin of beef with adobo was a disappointment. It was tough and lacked a great flavor. They should focus more on the flavor vs presentation. The Miarmones
Open-face empanada with iberico apple bacon, goat cheese and basil was a large portion and it had a lot of great flavors. Similar to a pizza, a must have! Topped it with bacon wrapped dates, just ok, it had a lot of Rosemary cream stuffed in it. I enjoyed my evening, I just had better tapas in the valley, so I'm not quite sure I would return.",0,26BzcuwVGx3dFYeqY86QHg
-9nai28tnoylwViuJVrYEQ,0,2015-06-21 20:41:42,0,NNP3zKFSL5lXV_coLj8tIQ,5.0,"Came here for restaurant week by recommendation of a friend. The food was very tasty, the location was perfect for a nice walk after dinner, and Denzel took really good care of us. We went for the osso bucco and it was good. I did not like the rice much but everything else was delicious.",2,z_tqPytGQF_tDw_buHKJcw
-9nai28tnoylwViuJVrYEQ,0,2015-08-08 04:11:53,0,WV3mrbfjylmZwKCpiVsV8w,5.0,I have lived in Europe and this place is about as good as those restaurants there. The seafood dishes are pretty awesome,0,8DjBe29W51sPzBF47osqbg
-9nai28tnoylwViuJVrYEQ,0,2015-10-08 05:18:46,0,nhoobxFwRJra55guqLGnDw,4.0,"Had a large work recognition dinner here of probably 30 people.  All of the food was pre arranged for us which was all very good.  We had stuffed dates, stuffed pimentos, lamb, beef, cheese, paella, shrimp and churros for dessert. The white sangria was really tasty too (the red was just meh) It was awesome to try all of the different items and will surely bring back friends in the future. The live music and dancing was really fun too.  I will say this wasn't really the right venue for an event like the one I went to since it was very loud, I couldn't really hear the speeches.  However, this place would be super fun to party with friends.  There is a parking garage right by the restaurant which I didn't know until I finally found street parking and walked, so definitely look for that.",0,S3c-uhlcNzJ5LOPdP_JQww
-9nai28tnoylwViuJVrYEQ,0,2015-10-19 17:24:20,0,sw5fQxYAPvq1SuMiLT0HUA,4.0,"I like selection and options, and this is somthing you will find here, including many vegetarian (but not vegan) friendly options. 

Thew cuzine is a bit new to me, so please forgive me if I forgo the formal dish names. We had a veggie pot pie, with Cauliflower, zuccini and mangego with a great pastry top.  A Garbanzo beand and spinach pesto dish, Veggie paella and more.

Overall I liked the flavors, textures and presentation. The prices of the tappas $7-9 was a bit high considering how many one would need to make a meal. It is also quite loud here with the flamenco music so don't expect too many deep conversations.",2,gScmsSCqBeFPp6q9yG5nmw
-9nai28tnoylwViuJVrYEQ,0,2016-01-19 06:04:07,0,Z0P830Rf86AkN6EAr0MOvw,3.0,"Paella was so so and the sangria needed a little more kick. The service, however, very friendly and attentive. Outdoor patio was pet friendly which came in handy since we brought our sweet little furry friend along.",1,MdGnY6eLxy82nEZhCc6rnQ
-9nai28tnoylwViuJVrYEQ,0,2016-02-24 06:12:26,0,BZ4fV7ugGPc_J9cIXw55Tg,1.0,Horrible Horrible Horrible!  The worst dining experience in a very long time.  Waited over an hour and a half and still had not received our full order.  We finally got fed up and paid for what we ate and left.  Food was ok!  If it wasn't for tourism in Scottsdale this place would be shut down already.  In my line of business I recommend a lot of local dining establishments and this will never make the list.  I will be sure to remind folks to avoid it at all cost.  Shame Shame Shame!,3,R9BkoO0BfwcqGwXY0eC4nQ
-9nai28tnoylwViuJVrYEQ,0,2016-02-24 06:22:58,0,Oef6FkD2QtP8Q21MRwqJtA,1.0,"One of the worst dining experiences I've ever had.  Over the two hours we were there, we received less than half of what we had ordered.  After receiving our initial order of tapas, which all tasted very good, we sat for almost an hour waiting for the rest of our food to arrive.  Other tables around us were also asking for food that was taking way too long to arrive.  When the paella finally arrived, it had obviously been sitting under a heat lamp or in the oven for a very long time as the top of the rice was burned to a crisp.  That was the last straw and we asked for our bill to just include what we had actually received.  They did recover somewhat by discounting the bill, but it was still a wasted 2 hours for only a couple of appetizers.  

Interestingly, we then went to Citizen Public House and had great drinks, food and service.  At least they helped redeem and otherwise frustrating evening.",3,0-hyL8nlMJRKMrc1HF3nhA
